directory;filename;severity;errorType;errorMessage
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-HDS.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-HDS.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-087.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-087.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-149.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-149.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-175.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-175.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-249.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-249.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-205.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-205.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-107.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-107.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-017.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-017.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-141.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-141.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-257.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-257.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-113.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-113.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-055.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-055.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-021.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-021.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-067.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-067.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-119.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-119.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-159.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-159.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-241.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-241.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-101.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-101.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-185.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-185.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-177.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-177.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-063.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-063.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-011.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-011.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-103.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-103.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-259.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-259.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-143.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-143.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-267.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-267.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-349.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-349.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-369.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-369.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-379.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-379.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-387.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-387.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-401.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-401.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-389.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-389.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-407.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-407.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-459.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-459.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-463.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-463.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-541.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-541.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-535.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-535.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-523.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-523.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-561.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-561.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-583.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-583.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-609.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-609.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-637.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-637.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-641.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-641.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-643.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-643.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-209.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-209.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-027.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-027.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-193.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-193.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-045.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-045.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-295.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-295.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-273.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-273.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-157.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-157.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-003.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-003.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-035.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-035.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-315.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-315.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-229.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-229.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-005.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-005.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-041.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-041.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-335.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-335.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-203.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-203.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-000e.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-000rc.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-127.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-127.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-000a.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-000ra.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-293.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-293.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-283.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-283.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-065.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-065.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-139.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-139.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-033.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-033.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-091.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-091.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-089.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-089.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-255.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-255.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-093.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-093.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-029.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-029.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-279.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-279.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-225.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-225.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-245.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-245.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-057.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-057.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-115.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-115.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-165.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-165.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-247.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-247.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-009.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-009.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-351.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-351.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-353.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-353.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-363.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-363.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-365.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-365.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-405.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-405.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-421.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-421.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-411.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-411.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-437.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-437.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-451.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-451.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-453.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-453.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-471.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-471.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-495.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-495.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-505.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-505.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-497.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-497.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-507.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-507.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-525.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-525.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-531.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-531.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-545.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-545.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-553.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-553.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-565.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-565.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-557.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-557.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-595.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-595.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-589.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-589.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-587.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-587.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-599.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-599.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-613.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-613.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-647.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-647.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-649.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-649.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-657.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-657.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-VD.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-VD.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-413.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-413.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-125.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-125.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-391.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-391.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-485.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-485.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-409.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-409.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-465.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-465.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-455.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-455.TIF"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/S1_72/tif";"A-Gf_S1_72-059.TIF";"ERROR";"Duplicated file";"Same hash as .S1_72_unvoll_V_fehlt/tif/A-Gf_S1_72-059.TIF"
